Date,Open,High,Low,Close,Volume,Log_Return
2008-04-28 00:00:00+05:30,5112.5,5298.85009765625,5079.14990234375,5228.2001953125,0,0.02253501981872952
2008-05-05 00:00:00+05:30,5227.25,5254.5,4969.39990234375,4982.60009765625,0,-0.04811522518608339
2008-05-12 00:00:00+05:30,4981.0,5167.39990234375,4913.7998046875,5157.7001953125,0,0.034538918808762496
2008-05-19 00:00:00+05:30,5157.0,5160.0498046875,4940.7001953125,4946.5498046875,0,-0.041800457154742045
2008-05-26 00:00:00+05:30,4953.60009765625,4957.39990234375,4801.89990234375,4870.10009765625,0,-0.015575833585954232
2008-06-02 00:00:00+05:30,4869.25,4908.7998046875,4536.25,4627.7998046875,0,-0.05103293983509928
2008-06-09 00:00:00+05:30,4626.4501953125,4626.4501953125,4369.7998046875,4517.10009765625,0,-0.024211334347485635
2008-06-16 00:00:00+05:30,4536.2998046875,4679.75,4333.60009765625,4347.5498046875,0,-0.038257793516203224
2008-06-23 00:00:00+05:30,4351.14990234375,4351.14990234375,4093.199951171875,4136.64990234375,0,-0.049726165194145966
2008-06-30 00:00:00+05:30,4136.25,4163.0,3848.25,4016.0,0,-0.029599875534428614
2008-07-07 00:00:00+05:30,4002.0,4215.5,3896.050048828125,4049.0,0,0.008183554660595936
2008-07-14 00:00:00+05:30,4047.449951171875,4118.10009765625,3790.199951171875,4092.25,0,0.010625003992302927
2008-07-21 00:00:00+05:30,4092.199951171875,4539.4501953125,4072.75,4311.85009765625,0,0.05227212796571121
2008-07-28 00:00:00+05:30,4282.25,4422.9501953125,4159.14990234375,4413.5498046875,0,0.023312241030322582
2008-08-04 00:00:00+05:30,4426.10009765625,4615.89990234375,4362.89990234375,4529.5,0,0.025932248088844447
2008-08-11 00:00:00+05:30,4529.35009765625,4649.85009765625,4421.25,4430.7001953125,0,-0.022053928927334168
2008-08-18 00:00:00+05:30,4430.7001953125,4447.39990234375,4248.0,4327.4501953125,0,-0.02357913008002074
2008-08-25 00:00:00+05:30,4317.9501953125,4398.7998046875,4201.85009765625,4360.0,0,0.007493558241092317
2008-09-01 00:00:00+05:30,4356.10009765625,4522.39990234375,4281.35009765625,4352.2998046875,0,-0.0017676612352977262
2008-09-08 00:00:00+05:30,4358.2998046875,4558.0,4200.14990234375,4228.4501953125,0,-0.02886885428938619
2008-09-15 00:00:00+05:30,4231.9501953125,4262.64990234375,3799.550048828125,4245.25,0,0.003965169008014538
2008-09-22 00:00:00+05:30,4248.9501953125,4303.25,3970.35009765625,3985.25,0,-0.06320066531265446
2008-09-29 00:00:00+05:30,3990.199951171875,4000.5,3715.050048828125,3818.300048828125,0,-0.042794735356761336
2008-10-06 00:00:00+05:30,3817.300048828125,3820.85009765625,3198.949951171875,3279.949951171875,0,-0.1519771466842843
2008-10-13 00:00:00+05:30,3272.89990234375,3648.25,3046.60009765625,3074.35009765625,0,-0.06473463492541703
2008-10-20 00:00:00+05:30,3108.199951171875,3254.85009765625,2525.050048828125,2584.0,0,-0.1737549426448009
2008-10-27 00:00:00+05:30,2583.75,2921.35009765625,2252.75,2885.60009765625,0,0.11039429852945115
2008-11-03 00:00:00+05:30,2885.39990234375,3240.550048828125,2860.10009765625,2973.0,0,0.029838659566154065
2008-11-10 00:00:00+05:30,2973.300048828125,3161.25,2778.800048828125,2810.35009765625,0,-0.056262478517728684
2008-11-17 00:00:00+05:30,2813.39990234375,2835.699951171875,2502.89990234375,2693.449951171875,0,-0.042486183868270626
2008-11-24 00:00:00+05:30,2690.85009765625,2790.699951171875,2633.800048828125,2755.10009765625,0,0.022630893402453847
2008-12-01 00:00:00+05:30,2755.14990234375,2832.85009765625,2570.699951171875,2714.39990234375,0,-0.014882876521636132
2008-12-08 00:00:00+05:30,2714.699951171875,2945.300048828125,2714.699951171875,2921.35009765625,0,0.07347497312398495
2008-12-15 00:00:00+05:30,2917.89990234375,3106.800048828125,2917.89990234375,3077.5,0,0.05207170744170744
2008-12-22 00:00:00+05:30,3077.25,3110.449951171875,2844.800048828125,2857.25,0,-0.0742579552809012
2008-12-29 00:00:00+05:30,2857.14990234375,3079.85009765625,2812.89990234375,3046.75,0,0.06421582492590444
2009-01-05 00:00:00+05:30,3058.75,3147.199951171875,2810.25,2873.0,0,-0.058718668724322146
2009-01-12 00:00:00+05:30,2868.85009765625,2869.199951171875,2701.75,2828.449951171875,0,-0.015627938829603748
2009-01-19 00:00:00+05:30,2828.699951171875,2868.199951171875,2661.64990234375,2678.550048828125,0,-0.05445321960913012
2009-01-26 00:00:00+05:30,2686.050048828125,2881.0,2685.25,2874.800048828125,0,0.07070750203860893
2009-02-02 00:00:00+05:30,2872.35009765625,2873.449951171875,2752.89990234375,2843.10009765625,0,-0.01108808308639587
2009-02-09 00:00:00+05:30,2843.050048828125,2969.75,2840.14990234375,2948.35009765625,0,0.03635068445061798
2009-02-16 00:00:00+05:30,2948.25,2953.199951171875,2709.300048828125,2736.449951171875,0,-0.07458428288465081
2009-02-23 00:00:00+05:30,2737.25,2797.800048828125,2677.550048828125,2763.64990234375,0,0.00989079239959039
2009-03-02 00:00:00+05:30,2764.60009765625,2764.60009765625,2539.449951171875,2620.14990234375,0,-0.053320703704859515
2009-03-09 00:00:00+05:30,2620.10009765625,2726.14990234375,2555.60009765625,2719.25,0,0.03712457622049293
2009-03-16 00:00:00+05:30,2716.050048828125,2836.050048828125,2701.949951171875,2807.050048828125,0,0.031778020235427314
2009-03-23 00:00:00+05:30,2807.25,3123.35009765625,2807.25,3108.64990234375,0,0.10205438970668636
2009-03-30 00:00:00+05:30,3108.75,3228.75,2962.39990234375,3211.050048828125,0,0.032409484731547665
2009-04-06 00:00:00+05:30,3211.35009765625,3401.14990234375,3149.25,3342.050048828125,0,0.039986404107170574
2009-04-13 00:00:00+05:30,3342.199951171875,3511.25,3311.800048828125,3384.39990234375,0,0.01259220344073472
2009-04-20 00:00:00+05:30,3384.75,3491.35009765625,3296.89990234375,3480.75,0,0.028071178593868547
2009-04-27 00:00:00+05:30,3481.300048828125,3517.25,3351.5,3473.949951171875,0,-0.001955526778398614
2009-05-04 00:00:00+05:30,3478.699951171875,3717.050048828125,3478.699951171875,3620.699951171875,0,0.04137510279514086
2009-05-11 00:00:00+05:30,3615.75,3709.60009765625,3534.199951171875,3671.64990234375,0,0.013973761889880035
2009-05-18 00:00:00+05:30,3673.14990234375,4509.39990234375,3673.14990234375,4238.5,0,0.14356830735244297
2009-05-25 00:00:00+05:30,4238.10009765625,4488.0498046875,4092.25,4448.9501953125,0,0.048458724114679046
2009-06-01 00:00:00+05:30,4450.39990234375,4636.85009765625,4450.39990234375,4586.89990234375,0,0.03053623616491715
2009-06-08 00:00:00+05:30,4582.35009765625,4693.2001953125,4365.10009765625,4583.39990234375,0,-0.000763333859195884
2009-06-15 00:00:00+05:30,4584.64990234375,4601.0498046875,4206.7001953125,4313.60009765625,0,-0.06066821455177469
2009-06-22 00:00:00+05:30,4314.2001953125,4383.75,4143.25,4375.5,0,0.014247954058799833
2009-06-29 00:00:00+05:30,4375.39990234375,4439.9501953125,4249.7001953125,4424.25,0,0.011079973575408537
2009-07-06 00:00:00+05:30,4429.60009765625,4479.7998046875,3976.800048828125,4003.89990234375,0,-0.09983191084332158
2009-07-13 00:00:00+05:30,4003.39990234375,4390.39990234375,3918.75,4374.9501953125,0,0.08862627409037328
2009-07-20 00:00:00+05:30,4377.89990234375,4578.75,4377.89990234375,4568.5498046875,0,0.043300689340235836
2009-07-27 00:00:00+05:30,4568.64990234375,4669.75,4420.7998046875,4636.4501953125,0,0.014753204172442108
2009-08-03 00:00:00+05:30,4633.7998046875,4731.4501953125,4463.9501953125,4481.39990234375,0,-0.03401355351140828
2009-08-10 00:00:00+05:30,4486.5,4619.0,4359.39990234375,4580.0498046875,0,0.021774396635406444
2009-08-17 00:00:00+05:30,4578.7998046875,4578.7998046875,4353.4501953125,4528.7998046875,0,-0.01125291183933927
2009-08-24 00:00:00+05:30,4536.9501953125,4743.75,4536.9501953125,4732.35009765625,0,0.043964967900286506
2009-08-31 00:00:00+05:30,4730.85009765625,4735.89990234375,4576.60009765625,4680.39990234375,0,-0.011038373016103374
2009-09-07 00:00:00+05:30,4682.39990234375,4889.0498046875,4679.2998046875,4829.5498046875,0,0.03136969968337001
2009-09-14 00:00:00+05:30,4830.35009765625,5003.0498046875,4786.25,4976.0498046875,0,0.029883109186296827
2009-09-21 00:00:00+05:30,4977.10009765625,5036.2998046875,4904.0498046875,4958.9501953125,0,-0.003442300203331586
2009-09-28 00:00:00+05:30,4959.14990234375,5110.5,4959.10009765625,5083.39990234375,0,0.024786245678533672
2009-10-05 00:00:00+05:30,5076.0498046875,5077.0,4921.0498046875,4945.2001953125,0,-0.027562861196594502
2009-10-12 00:00:00+05:30,4945.4501953125,5152.25,4945.4501953125,5142.14990234375,0,0.039053812309474946
2009-10-19 00:00:00+05:30,5145.60009765625,5181.9501953125,4968.4501953125,4997.0498046875,0,-0.02862356172542912
2009-10-26 00:00:00+05:30,4997.14990234375,5033.75,4687.5,4711.7001953125,0,-0.05879888068754594
2009-11-02 00:00:00+05:30,4712.25,4836.2001953125,4538.5,4796.14990234375,0,0.017764673835681116
2009-11-09 00:00:00+05:30,4796.14990234375,5017.89990234375,4789.89990234375,4998.9501953125,0,0.04141443707353278
2009-11-16 00:00:00+05:30,4996.5,5079.2998046875,4932.7998046875,5052.4501953125,0,0.01064538336089877
2009-11-23 00:00:00+05:30,5052.9501953125,5138.0,4806.7001953125,4941.75,0,-0.022153793332713865
2009-11-30 00:00:00+05:30,4942.25,5181.0,4942.25,5108.89990234375,0,0.03326457826025631
2009-12-07 00:00:00+05:30,5108.85009765625,5182.5498046875,5051.5498046875,5117.2998046875,0,0.0016428202995396038
2009-12-14 00:00:00+05:30,5117.4501953125,5156.7001953125,4979.0498046875,4987.7001953125,0,-0.025651997218253075
2009-12-21 00:00:00+05:30,4983.64990234375,5197.89990234375,4943.9501953125,5178.39990234375,0,0.03752118856933541
2009-12-28 00:00:00+05:30,5180.75,5221.85009765625,5160.10009765625,5201.0498046875,0,0.004364381337289827
2010-01-04 00:00:00+05:30,5200.89990234375,5310.85009765625,5167.10009765625,5244.75,0,0.00836708554187878
2010-01-11 00:00:00+05:30,5263.7998046875,5300.5,5169.5498046875,5252.2001953125,0,0.001419497363495513
2010-01-18 00:00:00+05:30,5253.64990234375,5292.5,4954.85009765625,5036.0,0,-0.0420349574513436
2010-01-25 00:00:00+05:30,5034.5498046875,5035.7001953125,4766.0,4882.0498046875,0,-0.031046942565806916
2010-02-01 00:00:00+05:30,4882.0498046875,4951.14990234375,4692.35009765625,4718.64990234375,0,-0.03404245257443394
2010-02-08 00:00:00+05:30,4755.35009765625,4843.7998046875,4675.39990234375,4826.85009765625,0,0.02267138018354294
2010-02-15 00:00:00+05:30,4827.89990234375,4929.7001953125,4783.89990234375,4844.89990234375,0,0.0037324839129361177
2010-02-22 00:00:00+05:30,4849.35009765625,4992.0,4833.14990234375,4922.2998046875,0,0.01584927612697926
2010-03-01 00:00:00+05:30,4935.60009765625,5118.64990234375,4935.35009765625,5088.7001953125,0,0.033246572307394764
2010-03-08 00:00:00+05:30,5092.14990234375,5158.10009765625,5092.0498046875,5137.0,0,0.009446817912417948
2010-03-15 00:00:00+05:30,5134.4501953125,5269.9501953125,5101.2001953125,5262.7998046875,0,0.02419391591251608
2010-03-22 00:00:00+05:30,5260.9501953125,5293.75,5187.0498046875,5282.0,0,0.0036416464772937467
2010-03-29 00:00:00+05:30,5283.89990234375,5329.5498046875,5235.14990234375,5290.5,0,0.0016079454871389095
2010-04-05 00:00:00+05:30,5291.39990234375,5399.64990234375,5290.25,5361.75,0,0.013377654970854523
2010-04-12 00:00:00+05:30,5354.14990234375,5382.14990234375,5237.5498046875,5262.60009765625,0,-0.01866519457302564
2010-04-19 00:00:00+05:30,5279.0498046875,5331.7998046875,5160.89990234375,5304.10009765625,0,0.007854905052713228
2010-04-26 00:00:00+05:30,5299.35009765625,5342.35009765625,5202.4501953125,5278.0,0,-0.004932886731489162
2010-05-03 00:00:00+05:30,5278.39990234375,5278.7001953125,4984.60009765625,5018.0498046875,0,-0.05050586497940062
2010-05-10 00:00:00+05:30,5026.60009765625,5212.7001953125,5026.60009765625,5093.5,0,0.014923843946252418
2010-05-17 00:00:00+05:30,5093.89990234375,5105.2001953125,4842.2998046875,4931.14990234375,0,-0.0323930102794727
2010-05-24 00:00:00+05:30,4944.2998046875,5077.25,4786.4501953125,5066.5498046875,0,0.027087867285302346
2010-05-31 00:00:00+05:30,5076.10009765625,5147.89990234375,4961.0498046875,5135.5,0,0.013517135569908344
2010-06-07 00:00:00+05:30,5132.9501953125,5139.0498046875,4967.2998046875,5119.35009765625,0,-0.003149712680627784
2010-06-14 00:00:00+05:30,5120.14990234375,5302.2998046875,5120.14990234375,5262.60009765625,0,0.027597722816813972
2010-06-21 00:00:00+05:30,5266.5,5366.75,5259.89990234375,5269.0498046875,0,0.001224823821029484
2010-06-28 00:00:00+05:30,5271.10009765625,5339.4501953125,5210.0,5237.10009765625,0,-0.006082114917222517
2010-07-05 00:00:00+05:30,5237.0,5359.0498046875,5225.85009765625,5352.4501953125,0,0.02178650783541362
2010-07-12 00:00:00+05:30,5352.25,5453.4501953125,5351.60009765625,5393.89990234375,0,0.007714230824076941
2010-07-19 00:00:00+05:30,5392.7001953125,5477.5,5353.60009765625,5449.10009765625,0,0.010181808022088156
2010-07-26 00:00:00+05:30,5446.5498046875,5466.25,5349.2001953125,5367.60009765625,0,-0.015069575906975729
2010-08-02 00:00:00+05:30,5369.5498046875,5487.14990234375,5351.2998046875,5439.25,0,0.013260284277856598
2010-08-09 00:00:00+05:30,5439.7998046875,5492.2998046875,5372.4501953125,5452.10009765625,0,0.0023596897544602645
2010-08-16 00:00:00+05:30,5452.10009765625,5546.60009765625,5397.39990234375,5530.64990234375,0,0.014304458186121177
2010-08-23 00:00:00+05:30,5531.14990234375,5549.7998046875,5391.9501953125,5408.7001953125,0,-0.022296527311826842
2010-08-30 00:00:00+05:30,5408.89990234375,5513.9501953125,5348.89990234375,5479.39990234375,0,0.01298678374710099
2010-09-06 00:00:00+05:30,5479.5498046875,5647.4501953125,5479.5498046875,5640.0498046875,0,0.028897307997298387
2010-09-13 00:00:00+05:30,5639.2001953125,5901.64990234375,5639.2001953125,5884.9501953125,0,0.04250538159856976
2010-09-20 00:00:00+05:30,5885.0498046875,6037.39990234375,5885.0498046875,6018.2998046875,0,0.022406517273014678
2010-09-27 00:00:00+05:30,6018.2998046875,6153.10009765625,5963.60009765625,6143.39990234375,0,0.020573523969651255
2010-10-04 00:00:00+05:30,6144.7001953125,6223.39990234375,6067.0,6103.4501953125,0,-0.006524101857030146
2010-10-11 00:00:00+05:30,6105.9501953125,6284.10009765625,6050.35009765625,6062.64990234375,0,-0.006707234955825506
2010-10-18 00:00:00+05:30,6112.75,6127.0498046875,5966.75,6066.0498046875,0,0.0005606375810973241
2010-10-25 00:00:00+05:30,6101.25,6151.2998046875,5937.10009765625,6017.7001953125,0,-0.008002460725845215
2010-11-01 00:00:00+05:30,6092.2998046875,6338.5,6084.75,6312.4501953125,0,0.04781874574590689
2010-11-08 00:00:00+05:30,6335.25,6335.89990234375,6056.75,6071.64990234375,0,-0.03889352400458296
2010-11-15 00:00:00+05:30,6079.89990234375,6144.0498046875,5863.9501953125,5890.2998046875,0,-0.03032348372012144
2010-11-22 00:00:00+05:30,5920.89990234375,6020.25,5690.35009765625,5751.9501953125,0,-0.023767935285974696
2010-11-29 00:00:00+05:30,5789.9501953125,6029.5,5754.7001953125,5992.7998046875,0,0.04101975435215401
2010-12-06 00:00:00+05:30,6033.64990234375,6069.4501953125,5721.14990234375,5857.35009765625,0,-0.022861416510618304
2010-12-13 00:00:00+05:30,5882.64990234375,5956.14990234375,5795.89990234375,5948.75,0,0.01548381390345874
2010-12-20 00:00:00+05:30,5926.85009765625,6023.7998046875,5900.25,6011.60009765625,0,0.01050983886925432
2010-12-27 00:00:00+05:30,6013.2998046875,6147.2998046875,5982.25,6134.5,0,0.02023762292666305
2011-01-03 00:00:00+05:30,6177.4501953125,6181.0498046875,5883.60009765625,5904.60009765625,0,-0.03819685055923091
2011-01-10 00:00:00+05:30,5901.2998046875,5907.25,5639.64990234375,5654.5498046875,0,-0.04327122842567727
2011-01-17 00:00:00+05:30,5648.7998046875,5747.64990234375,5624.14990234375,5696.5,0,0.007391454891841121
2011-01-24 00:00:00+05:30,5717.10009765625,5801.5498046875,5459.5498046875,5512.14990234375,0,-0.03289722217881203
2011-01-31 00:00:00+05:30,5452.5498046875,5556.2998046875,5369.0498046875,5395.75,0,-0.021343122320278636
2011-02-07 00:00:00+05:30,5430.14990234375,5440.35009765625,5177.7001953125,5310.0,0,-0.016019771403095302
2011-02-14 00:00:00+05:30,5340.25,5599.25,5340.25,5458.9501953125,0,0.027664664095563125
2011-02-21 00:00:00+05:30,5456.60009765625,5526.25,5232.75,5303.5498046875,0,-0.028880128520811964
2011-02-28 00:00:00+05:30,5330.14990234375,5608.2001953125,5308.60009765625,5538.75,0,0.043392472702963446
2011-03-07 00:00:00+05:30,5490.0498046875,5563.2998046875,5408.4501953125,5445.4501953125,0,-0.016988410066318904
2011-03-14 00:00:00+05:30,5436.5,5537.2998046875,5366.39990234375,5373.7001953125,0,-0.013263712823592901
2011-03-21 00:00:00+05:30,5408.75,5667.10009765625,5348.2001953125,5654.25,0,0.050890754136133594
2011-03-28 00:00:00+05:30,5645.25,5872.0,5643.2001953125,5826.0498046875,0,0.029931732416276384
2011-04-04 00:00:00+05:30,5842.0,5944.4501953125,5822.0,5842.0,0,0.0027339967714889468
2011-04-11 00:00:00+05:30,5805.35009765625,5923.60009765625,5735.5498046875,5824.5498046875,0,-0.0029914942494866426
2011-04-18 00:00:00+05:30,5824.35009765625,5912.89990234375,5693.25,5884.7001953125,0,0.010274085826361728
2011-04-25 00:00:00+05:30,5859.60009765625,5906.60009765625,5706.0498046875,5749.5,0,-0.023242901035841944
2011-05-02 00:00:00+05:30,5766.89990234375,5775.25,5443.64990234375,5551.4501953125,0,-0.035053704427509096
2011-05-09 00:00:00+05:30,5575.2001953125,5605.0,5472.14990234375,5544.75,0,-0.0012076559558912387
2011-05-16 00:00:00+05:30,5541.7001953125,5541.7998046875,5401.25,5486.35009765625,0,-0.010588327082486066
2011-05-23 00:00:00+05:30,5456.7001953125,5485.7998046875,5328.7001953125,5476.10009765625,0,-0.0018700204433098654
2011-05-30 00:00:00+05:30,5493.75,5604.9501953125,5458.60009765625,5516.75,0,0.0073957321836667575
2011-06-06 00:00:00+05:30,5504.2998046875,5570.10009765625,5457.4501953125,5485.7998046875,0,-0.005626018968039572
2011-06-13 00:00:00+05:30,5469.85009765625,5520.14990234375,5355.85009765625,5366.39990234375,0,-0.022005625363981852
2011-06-20 00:00:00+05:30,5372.2001953125,5477.85009765625,5195.89990234375,5471.25,0,0.019349835073936533
2011-06-27 00:00:00+05:30,5441.2001953125,5705.7998046875,5434.25,5627.2001953125,0,0.02810490792325949
2011-07-04 00:00:00+05:30,5679.5498046875,5740.39990234375,5610.75,5660.64990234375,0,0.005926691912768309
2011-07-11 00:00:00+05:30,5648.0498046875,5652.89990234375,5496.9501953125,5581.10009765625,0,-0.01415280227969936
2011-07-18 00:00:00+05:30,5581.75,5645.39990234375,5532.7001953125,5633.9501953125,0,0.00942492231318069
2011-07-25 00:00:00+05:30,5633.7998046875,5702.25,5453.9501953125,5482.0,0,-0.027340831511883153
2011-08-01 00:00:00+05:30,5527.5,5551.89990234375,5116.4501953125,5211.25,0,-0.050650247667724496
2011-08-08 00:00:00+05:30,5083.85009765625,5204.2001953125,4946.4501953125,5072.9501953125,0,-0.026897209277041884
2011-08-15 00:00:00+05:30,5125.75,5132.2001953125,4796.10009765625,4845.64990234375,0,-0.04584116581825876
2011-08-22 00:00:00+05:30,4843.7001953125,4965.7998046875,4720.0,4747.7998046875,0,-0.02040006339397838
2011-08-29 00:00:00+05:30,4806.2001953125,5113.7001953125,4806.0498046875,5040.0,0,0.05972477035968671
2011-09-05 00:00:00+05:30,4998.89990234375,5169.25,4942.89990234375,5059.4501953125,0,0.003851738259626116
2011-09-12 00:00:00+05:30,4981.7001953125,5143.60009765625,4911.0498046875,5084.25,0,0.00488970565414439
2011-09-19 00:00:00+05:30,5068.39990234375,5168.39990234375,4829.60009765625,4867.75,0,-0.043515707983454256
2011-09-26 00:00:00+05:30,4878.60009765625,5034.25,4758.85009765625,4943.25,0,0.015391191605208588
2011-10-03 00:00:00+05:30,4874.39990234375,4922.60009765625,4728.2998046875,4888.0498046875,0,-0.011229598626396529
2011-10-10 00:00:00+05:30,4886.85009765625,5141.39990234375,4882.0498046875,5132.2998046875,0,0.04876045273891582
2011-10-17 00:00:00+05:30,5156.2001953125,5160.2001953125,5011.0498046875,5049.9501953125,0,-0.01617548280704218
2011-10-24 00:00:00+05:30,5114.7001953125,5399.7001953125,5084.75,5360.7001953125,0,0.059716219080449495
2011-10-31 00:00:00+05:30,5358.89990234375,5360.25,5201.85009765625,5284.2001953125,0,-0.014373326985795095
2011-11-07 00:00:00+05:30,5292.25,5317.5,5142.25,5168.85009765625,0,-0.022071027485510247
2011-11-14 00:00:00+05:30,5217.35009765625,5228.89990234375,4837.9501953125,4905.7998046875,0,-0.05223210674914741
2011-11-21 00:00:00+05:30,4873.7998046875,4873.7998046875,4640.9501953125,4710.0498046875,0,-0.04071965656822593
2011-11-28 00:00:00+05:30,4769.2998046875,5062.5498046875,4754.7998046875,5050.14990234375,0,0.06971944426309389
2011-12-05 00:00:00+05:30,5036.5,5099.25,4841.75,4866.7001953125,0,-0.037001797008921034
2011-12-12 00:00:00+05:30,4906.85009765625,4910.25,4628.2001953125,4651.60009765625,0,-0.045204862039351756
2011-12-19 00:00:00+05:30,4623.14990234375,4763.4501953125,4531.14990234375,4714.0,0,0.013325537083068282
2011-12-26 00:00:00+05:30,4780.2001953125,4800.5,4608.89990234375,4624.2998046875,0,-0.019211838591796898
2012-01-02 00:00:00+05:30,4675.7998046875,4794.89990234375,4675.7998046875,4754.10009765625,0,0.027682458254072582
2012-01-09 00:00:00+05:30,4747.5498046875,4898.85009765625,4695.4501953125,4866.0,0,0.02326482018511589
2012-01-16 00:00:00+05:30,4844.0,5064.14990234375,4827.0498046875,5048.60009765625,0,0.036838752111690146
2012-01-23 00:00:00+05:30,5025.35009765625,5217.0,5021.35009765625,5204.7001953125,0,0.030451104571411456
2012-01-30 00:00:00+05:30,5163.5498046875,5334.85009765625,5076.7001953125,5325.85009765625,0,0.023010240561855584
2012-02-06 00:00:00+05:30,5379.4501953125,5427.75,5322.9501953125,5381.60009765625,0,0.010413404269293434
2012-02-13 00:00:00+05:30,5382.10009765625,5606.7001953125,5351.39990234375,5564.2998046875,0,0.03338540967566006
2012-02-20 00:00:00+05:30,5561.89990234375,5629.9501953125,5405.89990234375,5429.2998046875,0,-0.02456097933307129
2012-02-27 00:00:00+05:30,5448.10009765625,5458.7998046875,5268.14990234375,5359.35009765625,0,-0.01296745892415503
2012-03-05 00:00:00+05:30,5342.5498046875,5382.0498046875,5171.4501953125,5333.5498046875,0,-0.004825696167123443
2012-03-12 00:00:00+05:30,5420.10009765625,5499.39990234375,5305.0,5317.89990234375,0,-0.002938550908226615
2012-03-19 00:00:00+05:30,5337.35009765625,5385.9501953125,5205.64990234375,5278.2001953125,0,-0.007493302710500435
2012-03-26 00:00:00+05:30,5274.35009765625,5307.10009765625,5135.9501953125,5295.5498046875,0,0.0032816408455025523
2012-04-02 00:00:00+05:30,5296.35009765625,5378.75,5278.7998046875,5322.89990234375,0,0.005151440915401697
2012-04-09 00:00:00+05:30,5282.5,5306.75,5185.39990234375,5207.4501953125,0,-0.021927919192059598
2012-04-16 00:00:00+05:30,5190.60009765625,5342.4501953125,5183.5,5290.85009765625,0,0.01588860187233827
2012-04-23 00:00:00+05:30,5277.39990234375,5310.5498046875,5154.2998046875,5190.60009765625,0,-0.01912961570304332
